factor_a_id,factor_a_name,factor_a_handler,factor_a_formula,factor_a_platform_net_excess_pct,factor_a_local_net_excess_pct,factor_b_id,factor_b_name,factor_b_handler,factor_b_formula,factor_b_platform_net_excess_pct,factor_b_local_net_excess_pct,correlation,abs_correlation,high_correlation,days,std,pair_rows,common_stocks_mean,common_stocks_min,common_stocks_max
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1)) / 2",7.8760639999999995,,verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-E260910-04,VERIFY10-E260910-04,book_to_market_lf_minus_size,RANK(book_to_market_ratio_lf) - RANK(MARKET_CAP),16.74068,,0.1575602372141446,0.1575602372141446,False,1211,0.1655814454883619,5749255,4747.526837324525,3941,5124
osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-TSRANK756,OSR4-RET40-BP-CFP-TSRANK756,reversal_bm_cfp_tsrank756,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(TS_RANK(ratio_bm_ttm,756)) + RANK(TS_RANK(ratio_cfp_ttm,756))) / 3",2.461280000000002,,verify-field-scan-20260910-candidates.report:VERIFY-F260910-12,VERIFY-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.588864000000001,,0.1560392016411958,0.1560392016411958,False,1211,0.1346061100374555,4268803,3525.023121387283,8,4759
osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-TSRANK756,OSR4-RET40-BP-CFP-TSRANK756,reversal_bm_cfp_tsrank756,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(TS_RANK(ratio_bm_ttm,756)) + RANK(TS_RANK(ratio_cfp_ttm,756))) / 3",2.461280000000002,,verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-F260910-12,VERIFY10-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.046176,,0.1560392016411958,0.1560392016411958,False,1211,0.1346061100374555,4268803,3525.023121387283,8,4759
huatai-series13-candidates.report:HT13-VALUE-BP,HT13-VALUE-BP,value_bm,ratio_bm_ttm,2.098992,,t10-newdirections-20260911-candidates.report:T10-SIZE-PLUS-IMPACT-WC,T10-SIZE-PLUS-IMPACT-WC,t10_size_plus_impact_wc,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK((CURRENT_ASSETS-INVENTORY-CURRENT_LIABILITIES)/(ABS(MARKET_CAP)+1))) / 6",17.443168,,0.1558958379291233,0.1558958379291233,False,1211,0.09574023927596764,5363748,4429.189099917424,3616,5033
osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-VAL3,OSR4-RET40-BP-CFP-VAL3,reversal_bm_cfp_val3,"(RANK(1 - RETURNS(CLOSE,40)) + 3 * RANK(ratio_bm_ttm) + 3 * RANK(ratio_cfp_ttm)) / 7",3.30728,,t10-newdirections-20260911-candidates.report:T10-SIZE-PLUS-IMPACT,T10-SIZE-PLUS-IMPACT,t10_size_plus_impact,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1))) / 5",18.157232,,0.15558563347460852,0.15558563347460852,False,1211,0.07388658362512955,5363495,4428.980181668043,3616,5033
combo-direct-4factor-paper-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-PAPER-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-PAPER-EQ,reversal_chip_turn_paper,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(ZSCORE(RANK(book_to_market_ratio_lyr)) + ZSCORE(RANK(oper_roe_lyr)) - ZSCORE(RANK(gr_total_asset_lyr)) - ZSCORE(RANK(MARKET_CAP)))) / 4",12.774432000000001,,paper-derived-full.report:paper-derived-asset-growth,paper-derived-asset-growth,asset_growth,RANK(gr_total_asset_lyr),0.76496,,-0.15492357223705527,0.15492357223705527,False,1211,0.09146489515401891,5333320,4404.062758051197,3586,5004
high-potential-5-20260910-candidates.report:NEW-VALUE-EVEBITDA,NEW-VALUE-EVEBITDA,ev_ebitda_proxy,RANK(-ratio_ev_ebitda_ttm),3.3196399999999997,,osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-VAL2,OSR4-RET40-BP-CFP-VAL2,reversal_bm_cfp_val2,"(RANK(1 - RETURNS(CLOSE,40)) + 2 * RANK(ratio_bm_ttm) + 2 * RANK(ratio_cfp_ttm)) / 5",3.5587040000000005,,-0.15471137544491115,0.15471137544491115,False,1211,0.03219075151594128,5912831,4882.601981833196,4366,5178
osr3-ret40-value-candidates.report:OSR3-RET40-BP-EP-CFP,OSR3-RET40-BP-EP-CFP,reversal_bm_ep_cfp,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_ep_ttm) + RANK(ratio_cfp_ttm)) / 4",0.13803199999999993,,size-only-20260911-candidates.report:SIZE-ONLY-20260911,SIZE-ONLY-20260911,size_only,RANK(MARKET_CAP),21.433287999999997,,0.15420651398019888,0.15420651398019888,False,1211,0.09612562404497593,5909840,4880.132122213047,4367,5177
huatai-series13-candidates.report:HT13-VALUE-SP,HT13-VALUE-SP,value_sp,ratio_sp_ttm,0.11094400000000004,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-TSRANK756,OSR3-RET40-BP-TSRANK756,reversal_bm_tsrank756,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(TS_RANK(ratio_bm_ttm,756))) / 2",1.6427359999999993,,0.15197624995859246,0.15197624995859246,False,1211,0.10627067271784267,4942009,4080.932287365813,3382,4904
high-potential-5-20260910-candidates.report:NEW-VALUE-EVEBITDA,NEW-VALUE-EVEBITDA,ev_ebitda_proxy,RANK(-ratio_ev_ebitda_ttm),3.3196399999999997,,osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-PCF,OSR4-RET40-BP-CFP-PCF,reversal_bm_cfp_pcf,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm) + 1 - RANK(ratio_pcf_ocf_ttm)) / 4",2.6685920000000003,,-0.15182850792065689,0.15182850792065689,False,1211,0.03537648958001949,5908182,4878.763005780347,4366,5175
t10-additions-20260911-candidates.report:T10-ADD-G13-20260911,T10-ADD-G13-20260911,t10_size_plus_impact_g13,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)) / 6",19.622616,,paper-derived-full.report:paper-derived-asset-growth,paper-derived-asset-growth,asset_growth,RANK(gr_total_asset_lyr),0.76496,,-0.15112877591490861,0.15112877591490861,False,1211,0.06892130384420572,5368649,4433.236168455822,3620,5033
huatai-series13-candidates.report:HT13-TURN-BIAS-1M,HT13-TURN-BIAS-1M,turn_bias,"MA(TURNOVER,21) / MA(TURNOVER,504) - 1",6.428368,,oversold-rebound-recovery-candidates.report:OSR2-DD120,OSR2-DD120,drawdown120,"RANK(1 - CLOSE / TS_MAX(CLOSE,120))",4.791456,,-0.15018858416707542,0.15018858416707542,False,1211,0.11191742596035029,5368681,4433.262592898431,3620,5033
huatai-series13-candidates.report:HT13-TURN-BIAS-1M,HT13-TURN-BIAS-1M,turn_bias,"MA(TURNOVER,21) / MA(TURNOVER,504) - 1",6.428368,,positive-cycle10-candidates.report:OSR2-DD120,OSR2-DD120,drawdown120,"RANK(1 - CLOSE / TS_MAX(CLOSE,120))",4.246232,,-0.15018858416707542,0.15018858416707542,False,1211,0.11191742596035029,5368681,4433.262592898431,3620,5033
positive-cycle10-candidates.report:HT13-TURN-BIAS-1M,HT13-TURN-BIAS-1M,turn_bias,"MA(TURNOVER,21) / MA(TURNOVER,504) - 1",4.962135999999999,,oversold-rebound-recovery-candidates.report:OSR2-DD120,OSR2-DD120,drawdown120,"RANK(1 - CLOSE / TS_MAX(CLOSE,120))",4.791456,,-0.15018858416707542,0.15018858416707542,False,1211,0.11191742596035029,5368681,4433.262592898431,3620,5033
positive-cycle10-candidates.report:HT13-TURN-BIAS-1M,HT13-TURN-BIAS-1M,turn_bias,"MA(TURNOVER,21) / MA(TURNOVER,504) - 1",4.962135999999999,,positive-cycle10-candidates.report:OSR2-DD120,OSR2-DD120,drawdown120,"RANK(1 - CLOSE / TS_MAX(CLOSE,120))",4.246232,,-0.15018858416707542,0.15018858416707542,False,1211,0.11191742596035029,5368681,4433.262592898431,3620,5033
huatai-turn-bias-positive.report:HT13-TURN-BIAS-1M-POS,HT13-TURN-BIAS-1M-POS,turn_signal,"1 - MA(TURNOVER,21) / MA(TURNOVER,504)",6.395344000000001,,oversold-rebound-recovery-candidates.report:OSR2-DD120,OSR2-DD120,drawdown120,"RANK(1 - CLOSE / TS_MAX(CLOSE,120))",4.791456,,0.15018858416707542,0.15018858416707542,False,1211,0.11191742596035029,5368681,4433.262592898431,3620,5033
huatai-turn-bias-positive.report:HT13-TURN-BIAS-1M-POS,HT13-TURN-BIAS-1M-POS,turn_signal,"1 - MA(TURNOVER,21) / MA(TURNOVER,504)",6.395344000000001,,positive-cycle10-candidates.report:OSR2-DD120,OSR2-DD120,drawdown120,"RANK(1 - CLOSE / TS_MAX(CLOSE,120))",4.246232,,0.15018858416707542,0.15018858416707542,False,1211,0.11191742596035029,5368681,4433.262592898431,3620,5033
combo-direct-3factor-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-EQ,reversal_chip_turn_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504))) / 3",8.662416,,h03-t10-single-20260911-candidates.report:H03-T10-SINGLE,H03-T10-SINGLE,impact60,"RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1))",16.443255999999998,,0.15013655255398073,0.15013655255398073,False,1211,0.14374944553763652,5368681,4433.262592898431,3620,5033
alphaprobe-net1-platform-20260914-candidates.report:F-NET01-PLAT-20260914,F-NET01-PLAT-20260914,wma_low_volume40,"WMA((((1/LOW)/LOW)/VOLUME),40)",13.628703999999999,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-TSRANK756,OSR3-RET40-BP-TSRANK756,reversal_bm_tsrank756,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(TS_RANK(ratio_bm_ttm,756))) / 2",1.6427359999999993,,0.14978498252977912,0.14978498252977912,False,1211,0.16508372045228786,4944230,4082.766308835673,3383,4907
h03-t10-single-20260911-candidates.report:H03-T10-SINGLE,H03-T10-SINGLE,impact60,"RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1))",16.443255999999998,,nonht-report-directions-20260909-formula.report:NONHT-CHIP-COST-250,NONHT-CHIP-COST-250,chip250,"RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1)",4.279336,,0.14888747056313184,0.14888747056313184,False,1211,0.14352951975505235,5754216,4751.623451692816,3946,5125
osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-TSRANK756,OSR4-RET40-BP-CFP-TSRANK756,reversal_bm_cfp_tsrank756,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(TS_RANK(ratio_bm_ttm,756)) + RANK(TS_RANK(ratio_cfp_ttm,756))) / 3",2.461280000000002,,verify-field-scan-20260910-candidates.report:VERIFY-E260910-04,VERIFY-E260910-04,book_to_market_lf_minus_size,RANK(book_to_market_ratio_lf) - RANK(MARKET_CAP),17.75808,,0.14824016278252863,0.14824016278252863,False,1211,0.1455582607283829,4268803,3525.023121387283,8,4759
osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-TSRANK756,OSR4-RET40-BP-CFP-TSRANK756,reversal_bm_cfp_tsrank756,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(TS_RANK(ratio_bm_ttm,756)) + RANK(TS_RANK(ratio_cfp_ttm,756))) / 3",2.461280000000002,,verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-E260910-04,VERIFY10-E260910-04,book_to_market_lf_minus_size,RANK(book_to_market_ratio_lf) - RANK(MARKET_CAP),16.74068,,0.14824016278252863,0.14824016278252863,False,1211,0.1455582607283829,4268803,3525.023121387283,8,4759
combo-direct-3factor-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-EQ,reversal_chip_turn_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504))) / 3",8.662416,,verify-field-scan-20260910-candidates.report:VERIFY-E260910-04,VERIFY-E260910-04,book_to_market_lf_minus_size,RANK(book_to_market_ratio_lf) - RANK(MARKET_CAP),17.75808,,0.14769118870566575,0.14769118870566575,False,1211,0.16184478922597945,5363748,4429.189099917424,3616,5033
combo-direct-3factor-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-EQ,reversal_chip_turn_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504))) / 3",8.662416,,verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-E260910-04,VERIFY10-E260910-04,book_to_market_lf_minus_size,RANK(book_to_market_ratio_lf) - RANK(MARKET_CAP),16.74068,,0.14769118870566575,0.14769118870566575,False,1211,0.16184478922597945,5363748,4429.189099917424,3616,5033
osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-VAL3,OSR4-RET40-BP-CFP-VAL3,reversal_bm_cfp_val3,"(RANK(1 - RETURNS(CLOSE,40)) + 3 * RANK(ratio_bm_ttm) + 3 * RANK(ratio_cfp_ttm)) / 7",3.30728,,t10-additions-20260911-candidates.report:T10-ADD-DD120-20260911,T10-ADD-DD120-20260911,t10_size_plus_impact_dd120,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK(1-CLOSE/TS_MAX(CLOSE,120))) / 6",16.834384,,0.14694205708997457,0.14694205708997457,False,1211,0.07577528670836389,5363495,4428.980181668043,3616,5033
turnover-cost-cycle10-candidates.report:HT-WREV-LOWTURN-21D,HT-WREV-LOWTURN-21D,weighted_reversal_lowturn,"(RANK(-SUM(TURNOVER * RETURNS(CLOSE,1),21) / SUM(TURNOVER,21)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",2.7122639999999993,,verify-field-scan-20260910-candidates.report:VERIFY-F260910-12,VERIFY-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.588864000000001,,0.14609808883125205,0.14609808883125205,False,1211,0.1277192551371848,5363748,4429.189099917424,3616,5033
turnover-cost-cycle10-candidates.report:HT-WREV-LOWTURN-21D,HT-WREV-LOWTURN-21D,weighted_reversal_lowturn,"(RANK(-SUM(TURNOVER * RETURNS(CLOSE,1),21) / SUM(TURNOVER,21)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",2.7122639999999993,,verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-F260910-12,VERIFY10-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.046176,,0.14609808883125205,0.14609808883125205,False,1211,0.1277192551371848,5363748,4429.189099917424,3616,5033
huatai-series13-candidates.report:HT13-VALUE-SP,HT13-VALUE-SP,value_sp,ratio_sp_ttm,0.11094400000000004,,osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-TSRANK756,OSR4-RET40-BP-CFP-TSRANK756,reversal_bm_cfp_tsrank756,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(TS_RANK(ratio_bm_ttm,756)) + RANK(TS_RANK(ratio_cfp_ttm,756))) / 3",2.461280000000002,,0.14542120974068556,0.14542120974068556,False,1211,0.09234102178508997,4267116,3523.630057803468,8,4756
high-potential-5-20260910-candidates.report:NEW-VALUE-EVEBITDA,NEW-VALUE-EVEBITDA,ev_ebitda_proxy,RANK(-ratio_ev_ebitda_ttm),3.3196399999999997,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-MA63,OSR3-RET40-BP-MA63,reversal_bm_ma63,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(MA(ratio_bm_ttm,63))) / 2",2.4111200000000004,,-0.14540689726598327,0.14540689726598327,False,1211,0.04418097368522175,5907892,4878.523534269199,4316,5176
t10-more-additions-20260911-candidates.report:T10-ADD-AGG-IMPACT-20260911,T10-ADD-AGG-IMPACT-20260911,t10_size_plus_impact_aggregate,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1),60) / (SUM(AMOUNT,60) + 1))) / 6",19.759592,,paper-derived-full.report:paper-derived-asset-growth,paper-derived-asset-growth,asset_growth,RANK(gr_total_asset_lyr),0.76496,,-0.14537925090365647,0.14537925090365647,False,1211,0.06996605252511584,5368649,4433.236168455822,3620,5033
nonht-report-directions-20260909-formula.report:NONHT-CHIP-COST-250,NONHT-CHIP-COST-250,chip250,"RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1)",4.279336,,size-only-20260911-candidates.report:SIZE-ONLY-20260911,SIZE-ONLY-20260911,size_only,RANK(MARKET_CAP),21.433287999999997,,-0.1448292689561234,0.1448292689561234,False,1211,0.17626279952125498,5754216,4751.623451692816,3946,5125
oversold-rebound-recovery-candidates.report:OSR2-DD120,OSR2-DD120,drawdown120,"RANK(1 - CLOSE / TS_MAX(CLOSE,120))",4.791456,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-VAL2,OSR3-RET40-BP-VAL2,reversal_bm_val2,"(RANK(1 - RETURNS(CLOSE,40)) + 2 * RANK(ratio_bm_ttm)) / 3",3.1676159999999998,,0.1447423471967113,0.1447423471967113,False,1211,0.11185005036490057,5912566,4882.383154417837,4187,5169
positive-cycle10-candidates.report:OSR2-DD120,OSR2-DD120,drawdown120,"RANK(1 - CLOSE / TS_MAX(CLOSE,120))",4.246232,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-VAL2,OSR3-RET40-BP-VAL2,reversal_bm_val2,"(RANK(1 - RETURNS(CLOSE,40)) + 2 * RANK(ratio_bm_ttm)) / 3",3.1676159999999998,,0.1447423471967113,0.1447423471967113,False,1211,0.11185005036490057,5912566,4882.383154417837,4187,5169
huatai-series13-candidates.report:HT13-TURN-BIAS-1M,HT13-TURN-BIAS-1M,turn_bias,"MA(TURNOVER,21) / MA(TURNOVER,504) - 1",6.428368,,nonhuatai-factor-6-20260909.report:NONHT-RESVOL-LOW,NONHT-RESVOL-LOW,residual_volatility,RANK(-residual_volatility),0.37087199999999987,,-0.14393196795336508,0.14393196795336508,False,1211,0.10579289430218393,5368681,4433.262592898431,3620,5033
positive-cycle10-candidates.report:HT13-TURN-BIAS-1M,HT13-TURN-BIAS-1M,turn_bias,"MA(TURNOVER,21) / MA(TURNOVER,504) - 1",4.962135999999999,,nonhuatai-factor-6-20260909.report:NONHT-RESVOL-LOW,NONHT-RESVOL-LOW,residual_volatility,RANK(-residual_volatility),0.37087199999999987,,-0.14393196795336508,0.14393196795336508,False,1211,0.10579289430218393,5368681,4433.262592898431,3620,5033
huatai-turn-bias-positive.report:HT13-TURN-BIAS-1M-POS,HT13-TURN-BIAS-1M-POS,turn_signal,"1 - MA(TURNOVER,21) / MA(TURNOVER,504)",6.395344000000001,,nonhuatai-factor-6-20260909.report:NONHT-RESVOL-LOW,NONHT-RESVOL-LOW,residual_volatility,RANK(-residual_volatility),0.37087199999999987,,0.14393196795336508,0.14393196795336508,False,1211,0.10579289430218393,5368681,4433.262592898431,3620,5033
combo-direct-3factor-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-EQ,reversal_chip_turn_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504))) / 3",8.662416,,verify-field-scan-20260910-candidates.report:VERIFY-F260910-12,VERIFY-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.588864000000001,,0.1426472204787497,0.1426472204787497,False,1211,0.14862087327961165,5363748,4429.189099917424,3616,5033
combo-direct-3factor-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-EQ,reversal_chip_turn_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504))) / 3",8.662416,,verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-F260910-12,VERIFY10-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.046176,,0.1426472204787497,0.1426472204787497,False,1211,0.14862087327961165,5363748,4429.189099917424,3616,5033
t10-more-additions-20260911-candidates.report:T10-ADD-DOWNSIDE-IMPACT-20260911,T10-ADD-DOWNSIDE-IMPACT-20260911,t10_size_plus_impact_downside,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK(SUM((ABS(CLOSE / DELAY(CLOSE,1) - 1) - (CLOSE / DELAY(CLOSE,1) - 1)) / 2,60) / (SUM(AMOUNT,60) + 1))) / 6",19.39004,,paper-derived-full.report:paper-derived-asset-growth,paper-derived-asset-growth,asset_growth,RANK(gr_total_asset_lyr),0.76496,,-0.1423868083528342,0.1423868083528342,False,1211,0.07149195700950145,5368649,4433.236168455822,3620,5033
alphaprobe-net1-platform-20260914-candidates.report:F-NET01-PLAT-20260914,F-NET01-PLAT-20260914,wma_low_volume40,"WMA((((1/LOW)/LOW)/VOLUME),40)",13.628703999999999,,oversold-rebound-recovery-candidates.report:OSR2-DD60,OSR2-DD60,drawdown60,"RANK(1 - CLOSE / TS_MAX(CLOSE,60))",1.9485279999999996,,-0.14127879189391496,0.14127879189391496,False,1211,0.19102238403493152,5983878,4941.270024772915,4334,5192
ht13-momentum-120d-d0.report:HT13-MOMENTUM-120D-D0,HT13-MOMENTUM-120D-D0,momentum120,"RETURNS(CLOSE,120)",2.291336000000001,,paper-derived-composite-cycle10-candidates.report:paper-derived-composite,paper-derived-composite,paper_composite,ZSCORE(RANK(book_to_market_ratio_lyr))+ZSCORE(RANK(oper_roe_lyr))-ZSCORE(RANK(gr_total_asset_lyr))-ZSCORE(RANK(MARKET_CAP)),11.202328,,-0.14118371518263892,0.14118371518263892,False,1211,0.1540929950953786,5880207,4855.662262592899,4156,5137
ht13-momentum-120d-d0.report:HT13-MOMENTUM-120D-D0,HT13-MOMENTUM-120D-D0,momentum120,"RETURNS(CLOSE,120)",2.291336000000001,,paper-derived-full.report:paper-derived-composite,paper-derived-composite,paper_composite,ZSCORE(RANK(book_to_market_ratio_lyr))+ZSCORE(RANK(oper_roe_lyr))-ZSCORE(RANK(gr_total_asset_lyr))-ZSCORE(RANK(MARKET_CAP)),11.408832,,-0.14118371518263892,0.14118371518263892,False,1211,0.1540929950953786,5880207,4855.662262592899,4156,5137
high-potential-5-20260910-candidates.report:NEW-VALUE-EVEBITDA,NEW-VALUE-EVEBITDA,ev_ebitda_proxy,RANK(-ratio_ev_ebitda_ttm),3.3196399999999997,,t10-newdirections-20260911-candidates.report:T10-SIZE-PLUS-IMPACT-WC,T10-SIZE-PLUS-IMPACT-WC,t10_size_plus_impact_wc,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP))) + RANK(SUM((HIGH-LOW)/(DELAY(CLOSE,1)+0.000001),60)/(SUM(AMOUNT,60)+1)) + RANK((CURRENT_ASSETS-INVENTORY-CURRENT_LIABILITIES)/(ABS(MARKET_CAP)+1))) / 6",17.443168,,0.14095204856916593,0.14095204856916593,False,1211,0.03958469312786258,5361085,4426.990090834021,3614,5026
